ydatestr,iprob_1d,iprob_2d,iprob_1w,final_prob_1d,final_prob_2d,final_prob_1w,n1dg,n2dg,n1wg
2014-08-08,0.507102851298693,0.521625953571451,0.494290334610584,0.509221517037155,0.525266525464119,0.502456481588453,0.00275938475556415,0.00112276579350063,0.0121506116722493
2014-08-11,0.517278292150455,0.529358098511142,0.497329298755238,0.527283131188644,0.536692242595437,0.526146426557159,-0.00163661896206352,0.00507055621569991,0.0179769944034859
2014-08-12,0.534624232559468,0.525762045665595,0.494539726334684,0.53790745323848,0.525381083300428,0.504483942530206,0.00670717517776343,0.0110529465264936,0.0247446670976082
2014-08-13,0.509675121555209,0.515456970746285,0.489247982812696,0.51343421246529,0.514814044903968,0.492517019460661,0.00434577134873019,0.00428439592549544,0.0204395085066162
2014-08-14,0.495854942974802,0.499106379778849,0.485964122241834,0.499324065513569,0.504508478492221,0.496560731253743,-6.13754232347499e-05,0.0084703320435438,0.0190212665841507
2014-08-15,0.511656526699512,0.512301031137842,0.508109961829803,0.525167081855556,0.519237514071357,0.535676849326618,0.00853170746677855,0.0135323667829155,0.017053185068489
2014-08-18,0.494583525651314,0.503954825659832,0.498009849946895,0.504582788912704,0.511779094535366,0.518773996607077,0.00500065931613696,0.0074784550367668,0.0132776126669845
2014-08-19,0.488436638578893,0.499325140258576,0.496874894822063,0.503533911493181,0.508925533909745,0.524055543678405,0.00247779572062984,0.00542769277627008,0.00929551877270896
2014-08-20,0.499549711338405,0.505274937997557,0.506555026737192,0.516482874728469,0.511020289753932,0.530209277938046,0.00294989705564024,0.000957295279865763,0.00685121142103483
2014-08-21,0.491994634857429,0.500931524046867,0.515202246930841,0.510403255919649,0.507452845176047,0.535845561288269,-0.00199260177577448,0.00279516728477671,0.00219336769776704
2014-08-22,0.504130226796764,0.502159208539441,0.509805988001993,0.512233444704667,0.507008538883377,0.517277902764944,0.00478776906055119,0.00583886219741348,0.00752866626433303
2014-08-25,0.494079557391076,0.502271544264322,0.514746239007268,0.506898831989827,0.509563310830737,0.528493316350815,0.00105109313686229,0.00110109263686725,0.00218226956034271
