ydatestr,ydate,openp,cp
2005-06-27,732490,118.97,119.15
2005-06-28,732491,119.4,120.15
2005-06-29,732492,120.37,119.83
2005-06-30,732493,120.22,119.18
2005-07-01,732494,119.45,119.53
2005-07-05,732498,119.25,120.49
2005-07-06,732499,120.39,119.48
2005-07-07,732500,118.29,119.95
2005-07-08,732501,119.97,121.32
2005-07-11,732504,121.33,121.94
2005-07-12,732505,121.99,122.26
2005-07-13,732506,122.27,122.43
2005-07-14,732507,122.98,122.91
2005-07-15,732508,122.79,122.84
2005-07-18,732511,122.5,122.35
2005-07-19,732512,122.71,123.02
2005-07-20,732513,122.59,123.44
2005-07-21,732514,123.55,122.72
2005-07-22,732515,122.88,123.54
2005-07-25,732518,123.41,123.19
2005-07-26,732519,123.23,123.34
2005-07-27,732520,123.5,123.79
2005-07-28,732521,123.96,124.57
2005-07-29,732522,124.41,123.74
2005-08-01,732525,123.83,123.65
2005-08-02,732526,123.87,124.39
2005-08-03,732527,124.25,124.72
2005-08-04,732528,124.23,123.72
2005-08-05,732529,123.45,122.88
2005-08-08,732532,123.15,122.65
2005-08-09,732533,123.06,123.39
2005-08-10,732534,123.82,123.33
2005-08-11,732535,123.27,123.82
2005-08-12,732536,123.57,123.06
2005-08-15,732539,123.22,123.82
2005-08-16,732540,123.44,122.21
2005-08-17,732541,122.19,122.2
2005-08-18,732542,122.05,122.19
2005-08-19,732543,122.63,122.47
2005-08-22,732546,122.58,122.47
2005-08-23,732547,122.5,122.24
2005-08-24,732548,121.94,121.15
2005-08-25,732549,121.35,121.59
2005-08-26,732550,121.48,120.76
2005-08-29,732553,120.41,121.69
2005-08-30,732554,121.25,121.05
2005-08-31,732555,121.19,122.58
2005-09-01,732556,122.52,122.49
2005-09-02,732557,122.85,122.27
2005-09-06,732561,122.66,123.7
2005-09-07,732562,123.63,123.91
2005-09-08,732563,123.66,123.5
2005-09-09,732564,123.83,124.6
2005-09-12,732567,124.45,124.35
2005-09-13,732568,124.13,123.66
2005-09-14,732569,123.74,123.21
2005-09-15,732570,123.59,123.15
2005-09-16,732571,123.3,123.5
2005-09-19,732574,123.47,123.09
2005-09-20,732575,123.2,122.05
2005-09-21,732576,121.79,120.91
2005-09-22,732577,120.95,121.34
2005-09-23,732578,121.24,121.44
2005-09-26,732581,122.02,121.58
2005-09-27,732582,121.52,121.55
2005-09-28,732583,121.93,121.67
2005-09-29,732584,121.55,122.66
2005-09-30,732585,122.62,123.04
2005-10-03,732588,122.96,122.6
2005-10-04,732589,122.79,121.22
2005-10-05,732590,121.25,119.63
2005-10-06,732591,119.78,119.2
2005-10-07,732592,119.7,119.61
2005-10-10,732595,119.68,118.6
2005-10-11,732596,118.99,118.43
2005-10-12,732597,118.39,117.5
2005-10-13,732598,117.46,117.43
2005-10-14,732599,118.12,118.67
2005-10-17,732602,118.8,119.11
2005-10-18,732603,118.94,117.82
2005-10-19,732604,117.5,119.78
2005-10-20,732605,119.49,117.67
2005-10-21,732606,118.29,118.13
2005-10-24,732609,118.44,119.96
2005-10-25,732610,119.72,119.72
2005-10-26,732611,119.51,119.37
2005-10-27,732612,119.2,118.1
2005-10-28,732613,118.43,119.8
2005-10-31,732616,120.29,120.13
2005-11-01,732617,120.58,120.49
2005-11-02,732618,120.17,121.75
2005-11-03,732619,122.15,122.27
2005-11-04,732620,122.4,122.11
2005-11-07,732623,122.37,122.23
2005-11-08,732624,121.93,122.23
2005-11-09,732625,122.08,122.39
2005-11-10,732626,122.34,123.34
2005-11-11,732627,123.35,123.76
2005-11-14,732630,123.79,123.69
2005-11-15,732631,123.55,123.24
2005-11-16,732632,123.37,123.49
2005-11-17,732633,123.68,124.64
2005-11-18,732634,125.06,125.13
2005-11-21,732637,125.15,125.76
2005-11-22,732638,125.56,126.3
2005-11-23,732639,126.25,127.03
2005-11-25,732641,126.98,127.13
2005-11-28,732644,127.25,126.23
2005-11-29,732645,126.65,126.09
2005-11-30,732646,126.16,125.41
2005-12-01,732647,126.02,126.69
2005-12-02,732648,126.77,126.85
2005-12-05,732651,126.7,126.58
2005-12-06,732652,127.05,126.82
2005-12-07,732653,126.77,126.08
2005-12-08,732654,126.22,126
2005-12-09,732655,126.16,126.33
2005-12-12,732658,126.71,126.45
2005-12-13,732659,126.42,127.31
2005-12-14,732660,127.19,127.81
2005-12-15,732661,127.84,127.44
2005-12-16,732662,127.28,126.36
2005-12-19,732665,126.73,125.71
2005-12-20,732666,125.86,125.83
2005-12-21,732667,126.22,126.03
2005-12-22,732668,126.31,126.69
2005-12-23,732669,126.78,126.76
2005-12-27,732673,126.96,125.47
2005-12-28,732674,125.74,125.75
2005-12-29,732675,125.72,125.19
2005-12-30,732676,124.8,124.51
2006-01-03,732680,125.19,126.7
2006-01-04,732681,126.86,127.3
2006-01-05,732682,127.15,127.38
2006-01-06,732683,128.02,128.44
2006-01-09,732686,128.42,128.77
2006-01-10,732687,128.39,128.9
2006-01-11,732688,129.02,129.31
2006-01-12,732689,129.08,128.8
2006-01-13,732690,128.57,128.68
2006-01-17,732694,128.2,128.33
2006-01-18,732695,127.58,127.82
2006-01-19,732696,128.13,128.31
2006-01-20,732697,128.28,125.97
2006-01-23,732700,126.21,126.42
2006-01-24,732701,126.63,126.55
2006-01-25,732702,127.04,126.66
2006-01-26,732703,127.25,127.36
2006-01-27,732704,127.66,128.54
2006-01-30,732707,128.44,128.44
2006-01-31,732708,128.32,127.5
2006-02-01,732709,127.82,128.39
2006-02-02,732710,128.1,126.9
2006-02-03,732711,126.58,126.27
2006-02-06,732714,126.44,126.6
2006-02-07,732715,126.38,125.48
2006-02-08,732716,125.85,126.62
2006-02-09,732717,126.92,126.41
2006-02-10,732718,126.43,126.64
2006-02-13,732721,126.6,126.41
2006-02-14,732722,126.46,127.75
2006-02-15,732723,127.68,128.2
2006-02-16,732724,128.34,129.16
2006-02-17,732725,129.05,128.81
2006-02-21,732729,129.11,128.49
2006-02-22,732730,128.77,129.27
2006-02-23,732731,129.27,129.08
2006-02-24,732732,129.11,129.41
2006-02-27,732735,129.4,129.46
2006-02-28,732736,129.2,128.23
2006-03-01,732737,128.6,129.37
2006-03-02,732738,128.9,129.36
2006-03-03,732739,128.67,128.76
2006-03-06,732742,129.14,128.17
2006-03-07,732743,127.86,127.97
2006-03-08,732744,127.7,128.24
2006-03-09,732745,128.28,127.38
2006-03-10,732746,127.71,128.59
2006-03-13,732749,128.84,128.83
2006-03-14,732750,128.71,130.18
2006-03-15,732751,130.15,130.76
2006-03-16,732752,131.01,131.03
2006-03-17,732753,130.68,130.62
2006-03-20,732756,130.64,130.41
2006-03-21,732757,130.37,129.59
2006-03-22,732758,129.51,130.38
2006-03-23,732759,130.26,130.11
2006-03-24,732760,129.99,130.21
2006-03-27,732763,130.03,130.02
2006-03-28,732764,129.93,129.22
2006-03-29,732765,129.41,130.03
2006-03-30,732766,130.11,129.8
2006-03-31,732767,130.02,129.83
2006-04-03,732770,130.07,129.73
2006-04-04,732771,129.73,130.56
2006-04-05,732772,130.61,131.01
2006-04-06,732773,130.85,130.87
2006-04-07,732774,131.06,129.54
2006-04-10,732777,129.74,129.74
2006-04-11,732778,129.85,128.64
2006-04-12,732779,128.77,128.88
2006-04-13,732780,128.59,128.71
2006-04-17,732784,128.83,128.66
2006-04-18,732785,128.93,130.7
2006-04-19,732786,130.75,130.95
2006-04-20,732787,131,131.13
2006-04-21,732788,131.69,131.15
2006-04-24,732791,130.89,130.91
2006-04-25,732792,131.04,130.37
2006-04-26,732793,130.5,130.4
2006-04-27,732794,129.9,131.03
2006-04-28,732795,130.79,131.47
2006-05-01,732798,131.47,130.4
2006-05-02,732799,131.01,131.38
2006-05-03,732800,131.15,130.89
2006-05-04,732801,131.08,131.36
2006-05-05,732802,132.05,132.52
2006-05-08,732805,132.51,132.36
2006-05-09,732806,132.42,132.62
2006-05-10,732807,132.41,132.55
2006-05-11,732808,132.51,130.95
2006-05-12,732809,130.36,129.24
2006-05-15,732812,128.79,129.5
2006-05-16,732813,129.76,129.31
2006-05-17,732814,128.67,126.85
2006-05-18,732815,127.35,126.21
2006-05-19,732816,126.87,127.1
2006-05-22,732819,126.28,126.13
2006-05-23,732820,127.18,125.17
2006-05-24,732821,125.68,126.17
2006-05-25,732822,126.92,127.73
2006-05-26,732823,128.01,128.38
2006-05-30,732827,127.97,126.1
2006-05-31,732828,126.62,127.51
2006-06-01,732829,127.38,128.73
2006-06-02,732830,129.25,129
2006-06-05,732833,128.85,127.12
2006-06-06,732834,127.21,126.81
2006-06-07,732835,126.91,125.86
2006-06-08,732836,125.58,125.75
2006-06-09,732837,126.36,125.35
2006-06-12,732840,125.88,123.99
2006-06-13,732841,123.74,122.55
2006-06-14,732842,122.84,123.5
2006-06-15,732843,123.95,126.12
2006-06-16,732844,125.29,124.65
2006-06-19,732847,125.4,123.67
2006-06-20,732848,124.01,124.09
2006-06-21,732849,124,125.01
2006-06-22,732850,124.95,124.46
2006-06-23,732851,124.33,124.44
2006-06-26,732854,124.54,124.99
2006-06-27,732855,125.01,123.91
2006-06-28,732856,124.19,124.75
2006-06-29,732857,125.2,127.27
2006-06-30,732858,127.54,127.28
2006-07-03,732861,127.43,127.8
2006-07-05,732863,127.29,127.07
2006-07-06,732864,127.2,127.44
2006-07-07,732865,127.19,126.61
2006-07-10,732868,126.94,126.85
2006-07-11,732869,126.61,127.41
2006-07-12,732870,127.15,126.05
2006-07-13,732871,125.45,124
2006-07-14,732872,124.13,123.52
2006-07-17,732875,123.52,123.34
2006-07-18,732876,123.71,123.97
2006-07-19,732877,124.18,125.69
2006-07-20,732878,126.12,124.83
2006-07-21,732879,125.15,123.95
2006-07-24,732882,124.44,126.21
2006-07-25,732883,125.98,126.66
2006-07-26,732884,126.59,126.83
2006-07-27,732885,127.38,126.71
2006-07-28,732886,127.04,127.98
2006-07-31,732889,127.66,127.85
2006-08-01,732890,127.34,127.22
2006-08-02,732891,127.58,128.08
2006-08-03,732892,127.34,128.42
2006-08-04,732893,129.08,128.2
2006-08-07,732896,127.9,127.9
2006-08-08,732897,128.09,127.41
2006-08-09,732898,128.18,126.98
2006-08-10,732899,126.58,127.37
2006-08-11,732900,127.17,127.01
2006-08-14,732903,127.63,127.11
2006-08-15,732904,128.25,128.63
2006-08-16,732905,129.32,129.7
2006-08-17,732906,129.58,130.03
2006-08-18,732907,130.19,130.69
2006-08-21,732910,130.18,130.13
2006-08-22,732911,129.99,130.12
2006-08-23,732912,130.18,129.76
2006-08-24,732913,129.99,129.65
2006-08-25,732914,129.64,129.81
2006-08-28,732917,129.65,130.43
2006-08-29,732918,130.49,130.58
2006-08-30,732919,130.87,130.66
2006-08-31,732920,130.85,130.64
2006-09-01,732921,131.14,131.42
2006-09-05,732925,131.51,131.67
2006-09-06,732926,131.11,130.51
2006-09-07,732927,130.06,129.91
2006-09-08,732928,130.08,130.28
2006-09-11,732931,129.86,130.41
2006-09-12,732932,130.56,131.69
2006-09-13,732933,131.64,132.22
2006-09-14,732934,131.96,132.23
2006-09-15,732935,132.31,131.96
2006-09-18,732938,131.79,132.14
2006-09-19,732939,132.12,131.81
2006-09-20,732940,132.25,132.51
2006-09-21,732941,132.61,131.87
2006-09-22,732942,131.67,131.47
2006-09-25,732945,131.73,132.48
2006-09-26,732946,132.5,133.58
2006-09-27,732947,133.49,133.74
2006-09-28,732948,133.74,133.69
2006-09-29,732949,133.8,133.58
2006-10-02,732952,133.54,133.08
2006-10-03,732953,132.89,133.36
2006-10-04,732954,133.23,134.92
2006-10-05,732955,134.92,135.18
2006-10-06,732956,134.95,135.01
2006-10-09,732959,134.85,135.09
2006-10-10,732960,135.1,135.27
2006-10-11,732961,134.84,135.11
2006-10-12,732962,135.45,136.28
2006-10-13,732963,136.16,136.63
2006-10-16,732966,136.52,136.84
2006-10-17,732967,136.47,136.41
2006-10-18,732968,137.04,136.59
2006-10-19,732969,136.39,136.81
2006-10-20,732970,136.84,136.84
2006-10-23,732973,136.56,137.47
2006-10-24,732974,137.28,137.88
2006-10-25,732975,137.74,138.35
2006-10-26,732976,138.66,138.78
2006-10-27,732977,138.61,137.91
2006-10-30,732980,137.66,137.81
2006-10-31,732981,138.07,137.79
2006-11-01,732982,138.22,136.86
2006-11-02,732983,136.51,136.78
2006-11-03,732984,137.27,136.54
2006-11-06,732987,136.96,138.08
2006-11-07,732988,138.2,138.61
2006-11-08,732989,138,138.91
2006-11-09,732990,139.01,138.18
2006-11-10,732991,138.14,138.24
2006-11-13,732994,138.18,138.58
2006-11-14,732995,138.97,139.62
2006-11-15,732996,139.57,140.02
2006-11-16,732997,140.44,140.38
2006-11-17,732998,139.93,140.42
2006-11-20,733001,140.3,140.5
2006-11-21,733002,140.49,140.64
2006-11-22,733003,140.75,140.92
2006-11-24,733005,140.24,140.35
2006-11-27,733008,140.28,138.42
2006-11-28,733009,138.24,139.02
2006-11-29,733010,139.47,140.47
2006-11-30,733011,140.44,140.53
2006-12-01,733012,140.53,140.22
2006-12-04,733015,140.25,141.29
2006-12-05,733016,141.56,141.9
2006-12-06,733017,141.87,141.78
2006-12-07,733018,142.03,141.16
2006-12-08,733019,141.13,141.42
2006-12-11,733022,141.42,141.83
2006-12-12,733023,141.69,141.72
2006-12-13,733024,142.23,141.87
2006-12-14,733025,141.86,143.12
2006-12-15,733026,142.64,142.34
2006-12-18,733029,142.54,141.95
2006-12-19,733030,141.55,142.22
2006-12-20,733031,142.28,142.14
2006-12-21,733032,142.27,141.62
2006-12-22,733033,141.64,140.75
2006-12-26,733037,140.81,141.58
2006-12-27,733038,141.87,142.51
2006-12-28,733039,142.41,142.21
2006-12-29,733040,142.06,141.62
2007-01-03,733045,142.25,141.37
2007-01-04,733046,141.23,141.67
2007-01-05,733047,141.33,140.54
2007-01-08,733050,140.82,141.19
2007-01-09,733051,141.31,141.07
2007-01-10,733052,140.58,141.54
2007-01-11,733053,141.58,142.16
2007-01-12,733054,142.15,143.24
2007-01-16,733058,143.07,142.96
2007-01-17,733059,142.85,143.02
2007-01-18,733060,143.17,142.54
2007-01-19,733061,142.54,142.82
2007-01-22,733064,143.07,142.38
2007-01-23,733065,142.26,142.8
2007-01-24,733066,142.97,143.95
2007-01-25,733067,143.86,142.26
2007-01-26,733068,142.57,142.13
2007-01-29,733071,142.19,142.05
2007-01-30,733072,142.35,142.79
2007-01-31,733073,142.63,143.75
2007-02-01,733074,144.15,144.61
2007-02-02,733075,144.73,144.81
2007-02-05,733078,144.7,144.85
2007-02-06,733079,144.97,144.89
2007-02-07,733080,145.12,145.21
2007-02-08,733081,144.78,145.02
2007-02-09,733082,145.06,143.94
2007-02-12,733085,143.94,143.45
2007-02-13,733086,143.77,144.66
2007-02-14,733087,144.8,145.61
2007-02-15,733088,145.67,145.8
2007-02-16,733089,145.44,145.73
2007-02-20,733093,145.56,146.04
2007-02-21,733094,145.61,145.98
2007-02-22,733095,146.05,145.87
2007-02-23,733096,145.74,145.3
2007-02-26,733099,145.83,145.17
2007-02-27,733100,143.88,139.5
2007-02-28,733101,140.39,140.93
2007-03-01,733102,139.34,140.51
2007-03-02,733103,140.05,138.67
2007-03-05,733106,137.93,137.35
2007-03-06,733107,138.78,139.7
2007-03-07,733108,139.59,139.56
2007-03-08,733109,140.54,140.74
2007-03-09,733110,141.31,140.78
2007-03-12,733113,140.42,140.99
2007-03-13,733114,140.18,138.25
2007-03-14,733115,138.43,139.28
2007-03-15,733116,138.97,139.47
2007-03-16,733117,139.31,138.53
2007-03-19,733120,139.26,140.2
2007-03-20,733121,140.08,140.97
2007-03-21,733122,141.1,143.29
2007-03-22,733123,143.48,143.18
2007-03-23,733124,143.28,143.39
2007-03-26,733127,143.5,143.2
2007-03-27,733128,143.12,142.86
2007-03-28,733129,142.14,141.82
2007-03-29,733130,142.54,141.97
2007-03-30,733131,142.24,142
2007-04-02,733134,142.16,142.16
2007-04-03,733135,142.97,143.69
2007-04-04,733136,143.69,143.85
2007-04-05,733137,143.67,144.24
2007-04-09,733141,144.65,144.44
2007-04-10,733142,144.33,144.61
2007-04-11,733143,144.82,144.02
2007-04-12,733144,143.74,144.66
2007-04-13,733145,144.9,145.32
2007-04-16,733148,145.83,146.7
2007-04-17,733149,146.97,147.09
2007-04-18,733150,146.6,147.27
2007-04-19,733151,146.55,147.23
2007-04-20,733152,148.22,148.62
2007-04-23,733155,148.37,148.06
2007-04-24,733156,148.23,148.12
2007-04-25,733157,148.73,149.48
2007-04-26,733158,149.49,149.65
2007-04-27,733159,149.09,149.53
2007-04-30,733162,149.64,148.29
2007-05-01,733163,148.42,148.67
2007-05-02,733164,148.9,149.54
2007-05-03,733165,149.97,150.35
2007-05-04,733166,150.75,150.92
2007-05-07,733169,150.88,150.95
2007-05-08,733170,150.58,150.75
2007-05-09,733171,150.64,151.16
2007-05-10,733172,150.73,149.58
2007-05-11,733173,149.75,150.86
2007-05-14,733176,150.86,150.53
2007-05-15,733177,150.7,150.57
2007-05-16,733178,150.8,151.6
2007-05-17,733179,151.38,151.3
2007-05-18,733180,152.01,152.62
2007-05-21,733183,152.58,152.54
2007-05-22,733184,152.7,152.42
2007-05-23,733185,152.95,152.44
2007-05-24,733186,152.53,151.06
2007-05-25,733187,151.5,151.69
2007-05-29,733191,151.94,152.24
2007-05-30,733192,151.46,153.48
2007-05-31,733193,153.67,153.32
2007-06-01,733194,153.88,154.08
2007-06-04,733197,153.54,154.1
2007-06-05,733198,153.74,153.49
2007-06-06,733199,152.86,151.84
2007-06-07,733200,151.56,149.1
2007-06-08,733201,149.58,151.04
2007-06-11,733204,150.93,151.3
2007-06-12,733205,150.67,149.65
2007-06-13,733206,150.5,151.89
2007-06-14,733207,152.06,152.86
2007-06-15,733208,153.14,153.07
2007-06-18,733211,153.38,152.89
2007-06-19,733212,152.55,153.27
2007-06-20,733213,153.58,151.14
2007-06-21,733214,151.08,151.98
2007-06-22,733215,151.52,150.55
2007-06-25,733218,150.24,149.83
2007-06-26,733219,150.21,148.29
2007-06-27,733220,148.13,150.4
2007-06-28,733221,150.38,150.38
2007-06-29,733222,150.9,150.43
2007-07-02,733225,150.87,151.79
2007-07-03,733226,152.18,152.34
2007-07-05,733228,152.4,152.18
2007-07-06,733229,152.38,152.98
2007-07-09,733232,153.16,153.1
2007-07-10,733233,152.29,150.92
2007-07-11,733234,150.75,151.99
2007-07-12,733235,152.37,154.39
2007-07-13,733236,154.57,154.85
2007-07-16,733239,154.99,154.83
2007-07-17,733240,154.93,154.75
2007-07-18,733241,154.23,154.47
2007-07-19,733242,155.2,155.07
2007-07-20,733243,154.89,153.5
2007-07-23,733246,154.18,153.97
2007-07-24,733247,153.12,151.3
2007-07-25,733248,152.02,151.61
2007-07-26,733249,150.19,148.02
2007-07-27,733250,148.21,145.11
2007-07-30,733253,145.93,147.38
2007-07-31,733254,148.33,145.72
2007-08-01,733255,145.18,146.43
2007-08-02,733256,146.76,147.6
2007-08-03,733257,147.28,143.8
2007-08-06,733260,144.21,146.21
2007-08-07,733261,145.94,147.77
2007-08-08,733262,148.41,149.83
2007-08-09,733263,147.43,145.39
2007-08-10,733264,144.39,144.71
2007-08-13,733267,146.5,145.23
2007-08-14,733268,145.7,143.01
2007-08-15,733269,142.72,141.04
2007-08-16,733270,139.79,142.1
2007-08-17,733271,145.5,144.71
2007-08-20,733274,145.17,144.64
2007-08-21,733275,144.6,144.93
2007-08-22,733276,146.01,146.65
2007-08-23,733277,147.34,146.52
2007-08-24,733278,146.48,148.33
2007-08-27,733281,147.85,146.95
2007-08-28,733282,146.16,143.72
2007-08-29,733283,144.37,146.54
2007-08-30,733284,145.45,146.15
2007-08-31,733285,147.65,147.59
2007-09-04,733289,147.45,149.08
2007-09-05,733290,148.2,147.79
2007-09-06,733291,147.95,148.13
2007-09-07,733292,146.48,146.07
2007-09-10,733295,146.52,145.79
2007-09-11,733296,146.24,147.49
2007-09-12,733297,147.29,147.87
2007-09-13,733298,148.55,148.91
2007-09-14,733299,147.96,148.9
2007-09-17,733302,148.31,148.1
2007-09-18,733303,148.83,152.46
2007-09-19,733304,153.41,153.36
2007-09-20,733305,153.34,152.28
2007-09-21,733306,152.71,151.97
2007-09-24,733309,152.42,151.69
2007-09-25,733310,150.81,151.39
2007-09-26,733311,152.25,152.19
2007-09-27,733312,152.91,153.09
2007-09-28,733313,152.85,152.58
2007-10-01,733316,152.6,154.3
2007-10-02,733317,154.61,154.09
2007-10-03,733318,153.81,153.78
2007-10-04,733319,154.11,154.02
2007-10-05,733320,155.03,155.85
2007-10-08,733323,155.39,155.02
2007-10-09,733324,155.6,156.48
2007-10-10,733325,156.04,156.22
2007-10-11,733326,156.93,155.47
2007-10-12,733327,155.46,156.33
2007-10-15,733330,156.27,155.01
2007-10-16,733331,154.41,153.78
2007-10-17,733332,154.98,154.25
2007-10-18,733333,153.45,153.69
2007-10-19,733334,153.09,149.67
2007-10-22,733337,148.86,150.54
2007-10-23,733338,151.46,151.76
2007-10-24,733339,151.21,151.48
2007-10-25,733340,151.65,151.84
2007-10-26,733341,153.06,153.62
2007-10-29,733344,153.93,154.13
2007-10-30,733345,153.45,153.06
2007-10-31,733346,153.98,154.65
2007-11-01,733347,153.29,151.03
2007-11-02,733348,151.53,151.2
2007-11-05,733351,149.64,150.05
2007-11-06,733352,150.86,152.07
2007-11-07,733353,150.44,147.91
2007-11-08,733354,147.99,147.16
2007-11-09,733355,145.69,145.14
2007-11-12,733358,145.21,143.7
2007-11-13,733359,145.37,148.08
2007-11-14,733360,149.22,147.67
2007-11-15,733361,146.57,145.54
2007-11-16,733362,146.31,145.79
2007-11-19,733365,145.28,143.76
2007-11-20,733366,144.02,144.64
2007-11-21,733367,143.08,141.68
2007-11-23,733369,143.07,144.13
2007-11-26,733372,144.43,140.95
2007-11-27,733373,141.74,142.57
2007-11-28,733374,144.19,147.13
2007-11-29,733375,146.62,147.18
2007-11-30,733376,149.04,148.66
2007-12-03,733379,148.19,147.68
2007-12-04,733380,146.66,146.36
2007-12-05,733381,147.93,148.81
2007-12-06,733382,148.63,150.94
2007-12-07,733383,151.42,150.91
2007-12-10,733386,151.28,152.08
2007-12-11,733387,152.14,147.91
2007-12-12,733388,151.06,149.37
2007-12-13,733389,148.32,149.06
2007-12-14,733390,147.93,147.17
2007-12-17,733393,146.61,145.07
2007-12-18,733394,146.1,145.88
2007-12-19,733395,145.94,145.88
2007-12-20,733396,146.84,146.8
2007-12-21,733397,147.37,148.13
2007-12-24,733400,148.82,149.23
2007-12-26,733402,148.65,149.55
2007-12-27,733403,149.02,147.67
2007-12-28,733404,148.54,147.3
2007-12-31,733407,147.1,146.21
2008-01-02,733409,146.53,144.93
2008-01-03,733410,144.91,144.86
2008-01-04,733411,143.34,141.31
2008-01-07,733414,141.81,141.19
2008-01-08,733415,142.08,138.91
2008-01-09,733416,139.09,140.37
2008-01-10,733417,139.68,141.29
2008-01-11,733418,140.78,140.15
2008-01-14,733421,141.16,141.28
2008-01-15,733422,139.79,138.17
2008-01-16,733423,137.36,136.98
2008-01-17,733424,137.81,133.43
2008-01-18,733425,134.74,132.06
2008-01-22,733429,127.21,130.72
2008-01-23,733430,127.09,133.86
2008-01-24,733431,134.48,134.99
2008-01-25,733432,136.51,133.04
2008-01-28,733435,133.26,135.24
2008-01-29,733436,136.1,135.91
2008-01-30,733437,135.58,134.91
2008-01-31,733438,133.4,137.37
2008-02-01,733439,137.94,139.58
2008-02-04,733442,139.21,137.82
2008-02-05,733443,135.94,134.13
2008-02-06,733444,134.58,133.05
2008-02-07,733445,131.8,133.93
2008-02-08,733446,133.09,133.07
2008-02-11,733449,133.1,133.75
2008-02-12,733450,134.91,134.99
2008-02-13,733451,136.01,136.37
2008-02-14,733452,136.95,135.17
2008-02-15,733453,134.5,135.14
2008-02-19,733457,136.72,135.52
2008-02-20,733458,133.99,135.92
2008-02-21,733459,136.66,134.79
2008-02-22,733460,134.97,135.62
2008-02-25,733463,135.54,137.33
2008-02-26,733464,136.75,138.36
2008-02-27,733465,137.56,138.22
2008-02-28,733466,137.24,136.87
2008-02-29,733467,135.6,133.82
2008-03-03,733470,133.14,133.5
2008-03-04,733471,132.23,132.99
2008-03-05,733472,133.42,133.83
2008-03-06,733473,132.98,131.06
2008-03-07,733474,129.77,129.71
2008-03-10,733477,129.84,128
2008-03-11,733478,130.72,132.6
2008-03-12,733479,132.74,131.36
2008-03-13,733480,129.61,131.65
2008-03-14,733481,132.77,129.61
2008-03-17,733484,126.57,128.3
2008-03-18,733485,130.62,133.63
2008-03-19,733486,134.14,130.32
2008-03-20,733487,130.05,132.08
2008-03-24,733491,133.31,134.72
2008-03-25,733492,134.86,134.85
2008-03-26,733493,134.46,133.2
2008-03-27,733494,134.2,132.78
2008-03-28,733495,132.99,131.51
2008-03-31,733498,131.29,131.97
2008-04-01,733499,133.61,136.61
2008-04-02,733500,137.05,136.7
2008-04-03,733501,135.96,137.04
2008-04-04,733502,137.12,136.89
2008-04-07,733505,137.87,136.96
2008-04-08,733506,136.19,136.82
2008-04-09,733507,136.61,135.83
2008-04-10,733508,135.42,136.02
2008-04-11,733509,134.49,133.38
2008-04-14,733512,133.19,132.93
2008-04-15,733513,133.58,133.24
2008-04-16,733514,134.54,136.85
2008-04-17,733515,136.02,137.05
2008-04-18,733516,138.94,138.48
2008-04-21,733519,138.23,138.55
2008-04-22,733520,138.19,137.94
2008-04-23,733521,138.09,137.72
2008-04-24,733522,138.08,138.32
2008-04-25,733523,139.4,139.6
2008-04-28,733526,139.88,139.63
2008-04-29,733527,139.39,139.08
2008-04-30,733528,139.29,138.26
2008-05-01,733529,138.38,141.12
2008-05-02,733530,142.34,141.51
2008-05-05,733533,141.05,140.83
2008-05-06,733534,140.02,142.05
2008-05-07,733535,141.89,139.52
2008-05-08,733536,139.74,139.16
2008-05-09,733537,138.6,138.9
2008-05-12,733540,139.25,140.46
2008-05-13,733541,140.8,140.48
2008-05-14,733542,141.07,140.77
2008-05-15,733543,141.04,142.53
2008-05-16,733544,142.86,142.66
2008-05-19,733547,142.81,143.05
2008-05-20,733548,142.27,141.89
2008-05-21,733549,141.81,139.49
2008-05-22,733550,139.43,139.51
2008-05-23,733551,139.05,137.64
2008-05-27,733555,137.8,138.66
2008-05-28,733556,139.17,139.3
2008-05-29,733557,139.13,140
2008-05-30,733558,140.47,140.35
2008-06-02,733561,139.83,138.9
2008-06-03,733562,139.3,138.09
2008-06-04,733563,137.7,138.02
2008-06-05,733564,138.58,140.78
2008-06-06,733565,139.55,136.29
2008-06-09,733568,136.86,136.62
2008-06-10,733569,135.67,135.94
2008-06-11,733570,135.97,133.94
2008-06-12,733571,134.6,134.45
2008-06-13,733572,135.17,136.15
2008-06-16,733575,135.55,136.23
2008-06-17,733576,137.07,135.57
2008-06-18,733577,134.69,134.25
2008-06-19,733578,134.15,134.42
2008-06-20,733579,132.84,131.58
2008-06-23,733582,132.09,131.45
2008-06-24,733583,131.05,131.19
2008-06-25,733584,131.72,131.81
2008-06-26,733585,130.57,128.23
2008-06-27,733586,128.28,127.53
2008-06-30,733589,127.89,127.98
2008-07-01,733590,126.52,128.38
2008-07-02,733591,128.79,126.18
2008-07-03,733592,127.11,126.31
2008-07-07,733596,126.79,125.02
2008-07-08,733597,124.99,127.24
2008-07-09,733598,127.5,124.79
2008-07-10,733599,124.43,125.3
2008-07-11,733600,123.97,123.84
2008-07-14,733603,125.26,122.72
2008-07-15,733604,121.8,120.99
2008-07-16,733605,121.45,123.96
2008-07-17,733606,125.14,125.2
2008-07-18,733607,126.17,125.98
2008-07-21,733610,126.51,126.05
2008-07-22,733611,125.15,127.48
2008-07-23,733612,127.89,128.17
2008-07-24,733613,128.34,125.51
2008-07-25,733614,125.89,125.48
2008-07-28,733617,125.51,123.64
